Date,AMEX Airline Index,AMEX Biotech Index,AMEX Composite Index,AMEX Computer Hardware,AMEX Computer Technology,AMEX Consumer Select SPIDER,AMEX Consumer Staples SPIDER,AMEX Defense Index,AMEX Disk Drive Index,AMEX Dollar Index,AMEX Gold Bugs Index,AMEX Hong Kong 30 Index,AMEX Institutional Index Open,AMEX International Market Index,AMEX Japan Index,AMEX Major Market Index,AMEX Mexico Index,AMEX Networking Index,AMEX North American Telecommunication Index,AMEX Pharmaceutical Index,AMEX Securities Broker Dealers,AMEX Select Sector SPIDER - Energy Index,AMEX Select Sector SPIDER - Financial Index,AMEX Select Sector SPIDER - Healthcare Index,AMEX Select Sector SPIDER - Technology Index,AMEX Tobacco Index,AMEX Utilities Select Select SPIDER,British Pound,CAC 40,Canadian Dollar,CBOE 10-Year Treasury Note,CBOE 30-Year Treasury Bond,Crude Oil,DJ  Composite,DJ  Industrials,DJ UBS Commodity Index,FTSE 100,Ftse 100 Index,Hang Seng Index,ML High Yield Master II,NASDAQ 100,Natural Gas,Nikkei 225,NYSE Composite,Russell 1000,Russell 2000,Russell 3000,Russell MidCap Value Total Return Index,S&P 500,S&P 500 [Tr],S&P GSCI Commodity Index Spot,S&P Midcap 400 Index,S&P Smallcap 600,US CMT 10 Years,US CMT 5 Years,VIX
11/30/2001,0.301070538,0.102646351,-0.014123645,0.30428085,0.160718254,0.14142419,0.036319322,0.053449832,0.175390485,0.011144972,-0.057610137,0.119123514,0.068096709,0.04312518,0.033067585,0.064433205,0.033952443,0.205352226,0.097658308,0.029649386,0.097665031,-0.056743116,0.06969132,0.124449898,0.153331764,0.032277587,-0.018096324,0.016686013,0.031043768,0.001647446,0.112676056,0.080082136,-0.082152975,0.069458359,0.085554603,0.006194005,0.032521777,0.032521777,0.119643001,0.035144588,0.169455883,-0.179276816,0.031939913,0.060273332,0.075418543,0.076161338,0.075452578,0.069998152,0.07517598,0.076708395,-0.037534886,0.073163698,0.072287376,0.111627907,0.114754098,-0.257449344
12/31/2001,-0.008228133,-0.040363636,0.038737745,-0.036240443,-0.019618355,0.045246568,-0.020087134,0.007476344,0.063603165,0.005941617,0.019387117,0.013112875,0.001922673,0.017968491,-0.015522231,0.007608333,0.148855835,-0.028871631,-0.007691108,-0.041219224,0.071150953,0.053822245,0.020180501,0.027283333,-0.015924217,-0.009893492,0.025975911,-0.016412159,0.033180967,0.006515688,0.061181435,0.041825095,0.020576132,0.030174425,0.017257165,-0.021325712,0.00265201,0.00265201,0.010458142,-0.007856064,-0.011904389,-0.054054054,-0.014472621,0.018179473,0.009377294,0.060158861,0.012792462,0.041456352,0.007573829,0.008760561,0.001006036,0.050770026,0.066954644,0.060669456,0.073529412,-0.04494382
1/31/2002,0.061597909,-0.138757794,-0.006134897,-0.018575851,0.020258306,0.027202613,-0.003108278,-0.003749082,-0.014973772,0.029104605,0.166564417,-0.062700027,-0.019673612,-0.036716202,-0.056743275,-0.020099964,0.119808784,-0.005582212,-0.083819013,-0.010623229,-0.027428259,-0.036027627,-0.017769003,-0.006740421,-0.015601012,0.028323999,-0.032001414,0.025972142,-0.035183736,-0.001319842,0,-0.009124088,-0.018145161,0.00143661,-0.010135139,-0.008087162,-0.01008165,-0.01008165,-0.058953902,0.005537252,-0.017044482,-0.214872798,-0.051677856,-0.019160123,-0.013687308,-0.011054248,-0.013498171,0.010101397,-0.015573828,-0.01459561,-0.018445167,-0.005941256,0.008269446,0,0.00913242,-0.113865546
2/28/2002,0.023230917,-0.041658334,0.027504422,-0.132492114,-0.128809147,0.003010113,0.019497178,-0.044227188,-0.120933385,-0.008817169,0.133973179,-0.025580562,-0.015758652,-0.004345863,0.057795826,0.026259272,-0.038776236,-0.264025986,-0.1573182,0.018425727,-0.066553004,0.034546863,-0.016080402,0.030390204,-0.129863014,0.020681878,-0.010045662,-0.004242681,0.000251016,0.012964128,-0.033797217,-0.003683241,0.116016427,0.007647477,0.018763105,0.024572529,-0.01235285,-0.01235285,-0.0226334,-0.013188689,-0.123180038,0.190428714,0.059015984,0.00017329,-0.021419234,-0.028441316,-0.021914962,0.016250616,-0.020766236,-0.019281036,0.063241583,0.000178116,-0.017898334,-0.037475345,-0.033936652,0.023707918
3/31/2002,0.099602427,0.044116113,0.051884286,0.135,0.050153801,0.012274076,0.009368588,0.102370515,0.079193744,-0.004531722,0.145507246,0.046715583,0.024952368,0.051017516,0.066601196,0.032446834,0.107512953,0.046364143,-0.027032106,-0.017806008,0.113393644,0.086253369,0.065608549,0.060025771,0.05183104,0.029665499,0.04697417,-0.003692657,0.050421354,-0.008884195,0.113168724,0.075785582,0.210211592,0.043648686,0.029468253,0.099137931,0.033483631,0.033483631,0.052503446,0.025251116,0.068855667,0.37479062,0.041284191,0.037729897,0.040196616,0.079043804,0.04291621,0.051103325,0.036738861,0.037607296,0.13991956,0.070679489,0.078335001,0.110655738,0.149882904,-0.194071329
4/30/2002,-0.117697431,-0.127595787,0.022383552,-0.076358297,-0.115211873,-0.027248501,-0.037625129,-0.043780838,-0.031945295,-0.028915866,0.088157895,0.04217068,-0.081040977,-0.030275246,0.018330962,-0.020738711,-0.017878028,-0.121462795,-0.122496942,-0.073230851,-0.109854479,-0.03966777,-0.028203805,-0.003072767,-0.126001658,0.027281236,-0.062418496,-0.02295082,-0.048054402,-0.017802294,-0.059149723,-0.0395189,0.037248195,-0.0417378,-0.043994871,-0.000201106,-0.020144922,-0.020144922,0.042115777,0.016029392,-0.120965577,0.155954919,0.042412929,-0.043720142,-0.058137812,0.008312601,-0.05331035,-0.000650141,-0.061417652,-0.060630886,0.014908314,-0.005322491,0.027871894,-0.057195572,-0.077393075,0.259195402
5/31/2002,-0.131564758,-0.072052052,0.032990643,-0.033892181,-0.027619258,-0.007876173,-0.009883628,-0.054603566,-0.119135477,-0.029342825,0.315505534,-0.014659426,-0.004684423,-0.008861862,0.018000986,0.018523487,-0.077407281,-0.059385634,-0.030157391,-0.044012926,-0.01159967,-0.021747712,-0.003338518,0.012870885,-0.037780588,0.011622739,-0.006766409,-0.004085206,-0.042148994,-0.02029485,-0.009823183,0.003577818,-0.072554049,-0.009500512,-0.002108339,-0.016896309,-0.015583862,-0.015583862,-0.017015755,-0.007660577,-0.053818506,-0.068511199,0.023594436,-0.00592138,-0.010244039,-0.045430513,-0.012977339,-0.00151404,-0.009081455,-0.007363934,-0.050286442,-0.017910891,-0.042106502,-0.005870841,-0.035320088,-0.088087631
6/30/2002,-0.130510369,-0.138603595,-0.071330519,-0.118931857,-0.101536915,-0.049599613,-0.103083239,-0.091808888,-0.18791143,-0.05097934,-0.102453511,-0.059221902,-0.070864457,-0.046576009,-0.093903916,-0.07310082,-0.130094044,-0.29000446,-0.268223946,-0.081518487,-0.063570755,-0.034777505,-0.049331963,-0.078952648,-0.132249055,-0.114276927,-0.070547271,-0.043949604,-0.088112683,-0.010487916,-0.043650794,-0.016042781,0.061240616,-0.051003784,-0.068712627,0.018107417,-0.084305127,-0.084305127,-0.062236218,-0.077386094,-0.129872387,-0.082036775,-0.097066399,-0.066066638,-0.074993818,-0.050915954,-0.073185866,-0.044637145,-0.072455348,-0.071239356,0.045473293,-0.073896099,-0.052191725,-0.043307087,-0.064073227,0.271271271
7/31/2002,-0.22736361,0.046087704,-0.062352322,-0.123779608,-0.076111081,-0.117668422,-0.046313333,0.22960488,-0.143109801,0.012251437,-0.154324878,-0.027186399,-0.064833647,-0.086755214,-0.070308323,-0.04825906,-0.134923158,-0.11830809,-0.081496032,-0.026316647,-0.110473424,-0.137280985,-0.080920921,-0.021747813,-0.094787328,-0.05461445,-0.141461031,-0.026356114,-0.123809964,0.037195523,-0.072614108,-0.039855072,0.005956813,-0.088910391,-0.054815076,-0.00693328,-0.088093806,-0.088093806,-0.031248614,-0.038822738,-0.084943076,-0.089676425,-0.070034947,-0.078227068,-0.07509738,-0.151799416,-0.080575409,-0.097896982,-0.079004263,-0.077948404,0.003452017,-0.097667102,-0.141813624,-0.072016461,-0.136919315,0.261023622
8/31/2002,-0.139556377,-0.050961697,0.03585291,-0.032361205,-0.004296791,0.025684297,0.009599548,0.02611566,0.042655659,-0.004003352,0.198323242,-0.02066441,0.007447834,-0.000665965,-0.023866577,0.006378258,0.018622887,-0.003087397,0.10437303,-0.005653119,0.060332341,0.010749372,0.018602422,0.010577494,-0.012130508,0.07985938,0.030971353,0.015108593,-0.014396641,-0.010409394,-0.073825503,-0.067924528,0.07253886,-0.010617401,-0.008365964,0.037943944,-0.004451039,-0.004451039,-0.021767037,0.024958909,-0.02049683,0.11577522,-0.026183597,0.008507182,0.003488924,-0.003720504,0.0030111,0.011628706,0.00488142,0.00657235,0.057745233,0.003871318,0.00861244,-0.082039911,-0.087818697,0.019044646
9/30/2002,-0.310418904,-0.076130262,-0.046176196,-0.126063883,-0.178144799,-0.086600586,-0.074994174,-0.028792322,-0.188386671,-0.00102823,-0.020988806,-0.098669668,-0.117449391,-0.09226536,-0.030538099,-0.113773661,-0.136757277,-0.322639562,-0.191056186,-0.061461347,-0.096662031,-0.075404263,-0.118643343,-0.064930772,-0.168172195,-0.140472778,-0.132262962,-0.006821705,-0.174902932,0.012443076,-0.128019324,-0.056680162,0.050724638,-0.106237844,-0.123687886,0.036166894,-0.119579874,-0.119579874,-0.096741595,-0.015560967,-0.116577177,0.255461165,-0.024535049,-0.101120079,-0.108747531,-0.073383466,-0.106425979,-0.100955202,-0.110024343,-0.108685989,0.057101705,-0.081277344,-0.061919505,-0.123188406,-0.183229814,0.215992647
10/31/2002,0.165109034,0.080434986,-0.010008703,0.103689276,0.221365665,0.064452353,0.034465383,-0.026498307,0.31199187,-0.002152147,-0.120295379,0.046084901,0.104857505,0.036896699,-0.081029069,0.06126598,0.070920998,0.394607268,0.307966107,0.081544141,0.103321236,0.018620657,0.087931285,0.058717254,0.244421821,-0.006077051,-0.021683809,0.002341555,0.134148229,-0.007855559,0.083102493,0.075107296,-0.106075534,0.058338785,0.106046816,-0.011666196,0.085415659,0.085415659,0.040678071,-0.00841629,0.188608081,0.004349928,-0.079163065,0.061648082,0.081459766,0.030998979,0.078039569,0.031768102,0.086448827,0.088019329,-0.044391702,0.042343758,0.031299904,0.082644628,0.068441065,-0.215419501
11/30/2002,0.14973262,0.06802603,-0.007741148,0.184262431,0.146539258,0.048208684,-0.02946907,-0.017670169,0.253601859,-0.002156789,0.046394079,0.061787336,0.046533971,0.049789878,0.076821338,0.046381646,-0.014311736,0.333809684,0.209300645,0.036355803,0.129454274,0.035496113,0.03934163,0.02530049,0.160212708,-0.02243772,0.020376091,0.000778695,0.056065955,-0.000574676,0.076726343,0.007984032,-0.012123439,0.050300512,0.059432919,0.001903855,0.032106345,0.032106345,0.066582285,0.062547534,0.127897811,0.010587103,0.066556488,0.047302973,0.056540949,0.087978581,0.058580303,0.06297148,0.057069635,0.058858394,0.001379818,0.056519794,0.051151027,0.073791349,0.167259786,-0.116891458
12/31/2002,-0.097906977,-0.084084816,0.014421775,-0.146826788,-0.140166687,-0.087730351,0.002409034,0.033717971,-0.159911023,-0.042665163,0.251789873,-0.075173632,-0.06358393,-0.041075624,-0.062128966,-0.053501045,0.011483633,-0.176214785,-0.102977198,-0.045345528,-0.081081081,8.93855E-05,-0.055491181,-0.036399161,-0.13127277,0.059898182,0.037176696,-0.029723,-0.078980356,0.007475083,-0.09263658,-0.053465347,0.160282633,-0.033394247,-0.062326258,0.047790974,-0.05492397,-0.05492397,-0.074338596,0.014544622,-0.118027059,0.140238095,-0.069079904,-0.04522757,-0.058222222,-0.057264495,-0.058147813,-0.023770808,-0.060332582,-0.058743628,0.080056954,-0.041994517,-0.03452001,-0.092417062,-0.152439024,0.040727273
1/31/2003,-0.151327662,0.000561765,-0.004718698,-0.048289325,-0.021804198,-0.032976519,-0.036899815,-0.066161906,0.044719035,-0.020320016,-0.007097574,-0.009767109,-0.031904691,-0.021031854,-0.029138928,-0.026681079,-0.048675453,0.16364471,-0.022045111,-0.007335946,-0.055630252,-0.026545113,-0.018856779,-0.005331932,-0.027597403,0.010951309,-0.033283834,-0.029991981,-0.041133715,-0.030693132,0.039267016,0.014644351,0.074038462,-0.040741739,-0.034504048,0.075807037,-0.094660441,-0.094660441,-0.006687916,0.03002681,-0.001340959,0.170390478,-0.027860053,-0.026264,-0.025483719,-0.028505051,-0.025700219,-0.027695044,-0.027414698,-0.026197688,0.077822666,-0.029968124,-0.034940494,0.044386423,0.086330935,0.089098532
2/28/2003,-0.130619684,-0.052894418,0.012358469,-0.039512037,0.022837342,-0.008926977,-0.029372011,-0.130062444,0.023514503,-0.001402806,-0.082795475,-0.013326612,-0.015630504,-0.040186331,0.00056205,-0.024326378,-0.026200274,-0.044049967,-0.050963656,-0.036140919,-0.030635853,0.025432677,-0.032834715,-0.02000755,0.002782415,-0.014579317,-0.053127814,0.04646164,-0.062565523,-0.022374877,-0.068010076,-0.035051546,0.09221128,-0.034149767,-0.020205344,0.032788267,0.024723889,0.024723889,-0.014719812,0.013452423,0.027150196,0.445316682,0.002769804,-0.031345252,-0.017455426,-0.031302899,-0.018368246,-0.016579318,-0.017003623,-0.015006432,0.099112251,-0.02513732,-0.032938076,-0.0725,-0.109271523,-0.049406481
3/31/2003,0.035639413,0.039905151,-0.004057161,-0.002135551,-0.013610429,0.026751937,-0.005998607,0.036117947,0.014720044,-0.008027293,-0.06378632,-0.05653671,0.013105515,-0.022721236,-0.044826424,0.018427106,0.020707142,-0.034387895,-0.017102808,0.042502538,0.002019513,0.003447195,-0.00593756,0.033089368,-0.010127636,-0.097972228,0.046095323,0.003950071,-0.049239852,-0.015191059,0.032432432,0.034188034,-0.151912568,0.026131612,0.012805598,-0.076389456,-0.011571288,-0.011571288,-0.053516189,0.02638551,0.008833957,-0.375385755,-0.046673219,0.002998259,0.00891637,0.01115056,0.009056926,0.003410148,0.008357606,0.009713072,-0.166170083,0.007479763,0.006975477,0.032345013,0.033457249,-0.016199798
4/30/2003,0.315789474,0.119771977,0.032577424,0.08312683,0.089216494,0.115580314,0.028449809,0.076821571,0.114154013,-0.017094882,0.00775883,0.013162232,0.079161148,0.073528685,-0.015643378,0.040716689,0.130416782,0.148717949,0.082426809,0.058467945,0.124224578,-0.009681449,0.120520231,0.033297289,0.0899089,0.034667074,0.084491979,-0.012590494,0.128017995,-0.019842348,0.010471204,-0.012396694,-0.168814433,0.081850392,0.061055063,-0.007157374,0.086541389,0.086541389,0.009586019,0.058130959,0.085798991,0.064229249,-0.017721703,0.084848241,0.079360497,0.093652274,0.080314994,0.076048257,0.081044118,0.082368641,-0.071637679,0.071604757,0.080474077,0.015665796,0.025179856,-0.27238422
5/31/2003,0.094871795,0.20400836,0.100736353,0.167429285,0.070310339,0.050053081,0.047309687,0.027715371,0.27427598,-0.03993002,0.134974737,0.090473866,0.03416111,0.069044879,0.069183893,0.038920227,0.010255158,0.191840278,0.108772876,9.51837E-05,0.174757282,0.103707708,0.050726507,0.017790127,0.082427827,0.177535055,0.098422091,-0.025342684,0.012892436,-0.053244592,-0.132124352,-0.087866109,0.145736434,0.049383676,0.043651659,0.05749377,0.031100357,0.031100357,0.088349267,0.011450477,0.083024429,0.160817084,0.075732115,0.059204219,0.05519554,0.106150296,0.058569945,0.088010501,0.050898661,0.052682536,0.090892228,0.081474054,0.079589281,-0.133676093,-0.192982456,-0.082036775
6/30/2003,0.286416862,-0.039255831,0.030778721,0.057812222,0.002928813,0.014453681,0.006703352,0.068204853,-0.001336898,0.013399078,0.056034483,0.005541111,0.014004272,0.01679225,0.072865445,0.004743978,0.035166163,-0.061440017,0.045563306,0.04295549,0.020076501,-0.015143475,0.000695524,0.041552916,0.005583606,0.030083482,0.008529359,-0.008176615,0.030868221,-0.013254247,0.053731343,0.048165138,0.021312585,0.005028596,0.015274128,-0.025500757,-0.004174798,-0.004174798,0.009458881,0.028006793,0.003172245,-0.134378499,0.078176654,0.012841812,0.011736723,0.016712018,0.012069157,0.006987031,0.011322243,0.012761188,-0.008671995,0.011948413,0.02528533,0.050445104,0.069565217,0.002568053
7/31/2003,-0.044784271,0.073519874,-0.025433347,0.030821053,0.063438348,0.021445445,-0.003180282,0.065245298,0.103843947,0.024645653,0.097624624,0.056356238,0.011313983,0.00319712,0.054270833,0.023412965,0.036656549,0.039243944,-0.013342901,-0.035802281,0.087410142,-0.03493866,0.043174292,-0.013854376,0.034260736,-0.050281097,-0.068191934,0.020445177,0.040909828,0.04,0.266288952,0.18380744,0.011593243,0.025704227,0.027640271,0.005181795,0.031206589,0.031206589,0.058233582,-0.013550071,0.062620143,-0.128072445,0.052856345,0.009776265,0.018479978,0.061667819,0.02154589,0.031073728,0.016223704,0.017630616,-0.000214408,0.034630682,0.051269288,0.268361582,0.37398374,-0.001536885
8/31/2003,0.075090528,-0.019807535,0.033772696,0.079732048,0.04471223,0.049506739,0.020538385,0.051311607,0.092169092,0.011561887,0.181358205,0.078469533,0.004147057,0.031341677,0.077561506,0.010846102,0.00518018,0.109392501,0.013090909,-0.042431699,0.028462184,0.059308568,-0.011718597,-0.038833276,0.048489348,-0.04112959,0.014091908,0.024559703,0.031508253,-0.010632225,-0.004474273,-0.035120148,0.033726261,0.019924691,0.019712361,0.038319443,0.000986288,0.000986288,0.076386086,0.012765441,0.050323429,0.002755405,0.081598124,0.018199349,0.018674437,0.044956094,0.020590131,0.035511123,0.017873191,0.019500394,0.039931375,0.044138958,0.04782197,-0.008908686,0.023668639,-0.044125192
9/30/2003,0.089877681,-0.001827067,0.014706334,-0.029583113,0.000448396,-0.047997796,-0.007913247,-0.044039471,0.003569162,-0.053678947,0.007998349,0.033115047,-0.007260992,0.013056113,-0.012011737,-0.007620723,-0.002800807,0.010192308,-0.009254768,0.022337166,0.023696188,-0.023433066,0.004758883,0.00441731,-0.01307332,0.049949222,0.042347732,-0.053619303,-0.053279258,-0.023728814,-0.114606742,-0.0651341,-0.07507127,-0.001391414,-0.014949309,0.000413736,-0.016774411,-0.016774411,0.029414272,0.02715008,-0.027960036,0.020925808,-0.012036487,-0.002849743,-0.01160847,-0.019581038,-0.012210098,-0.007760999,-0.011944326,-0.010620256,-0.04054277,-0.016095765,-0.030111326,-0.11011236,-0.176300578,0.219538379
10/31/2003,0.093851659,0.02977175,0.07319264,0.097146421,0.074879451,0.088936309,0.047218119,0.070727257,0.073579388,-0.00129408,0.106583393,0.086850825,0.043942648,0.048036522,0.02774942,0.046413013,-0.000786428,0.17009328,0.061041047,0.007701975,0.109221736,0.011250415,0.066190401,0.006471682,0.076167347,0.075826609,0.007998915,-0.017330445,0.075984293,-0.027925532,0.091370558,0.053278689,-0.003082192,0.05642893,0.056717692,0.046898263,0.04797986,0.04797986,0.085506778,0.020740015,0.086438598,0.013043478,0.033324037,0.055807641,0.057051583,0.083128281,0.058999041,0.073399142,0.054961495,0.0565743,0.025190216,0.07464441,0.086022872,0.093434343,0.147368421,-0.291373239
11/30/2003,-0.030483271,-0.013834458,0.032699162,-0.017552587,0.009403442,0.00846951,0.005689031,0.011101193,-0.031139576,-0.026023108,0.149287565,0.006809709,-0.00092675,0.027716742,-0.040816327,0.002731827,0.043737351,0.028390141,0.002602388,0.009210106,-0.037162266,0.002709471,-0.004405286,0.015027177,0.011898656,0.04646761,-0.003676306,-0.01509242,0.015294083,-0.0125399,0.004651163,-0.001945525,0.044658193,-0.001892221,-0.001903864,-0.003792368,0.012827689,0.012827689,0.010448643,0.013804768,0.005549319,0.006539955,-0.043469491,0.019132373,0.010328705,0.034625724,0.012175488,0.028971829,0.007128513,0.008798786,0.029477127,0.033690658,0.037089037,0.002309469,0.033639144,0.013664596
12/31/2003,-0.058742331,0.064301071,0.068709589,-0.016781193,0.026722505,0.038369068,0.01771856,0.080065491,-0.050376111,-0.037915743,-0.022139033,0.028371129,0.057994138,0.089009752,0.051120316,0.067456169,0.04567489,-0.005774403,0.054618755,0.06340706,0.051594553,0.135148414,0.046850599,0.057118858,0.034769387,0.04268596,0.064302749,-0.031508264,0.038866617,-0.003617332,-0.013888889,-0.011695906,0.069385071,0.057406337,0.068639177,0.072805139,0.030926173,0.030926173,0.020984017,0.023739207,0.030661752,0.256649746,0.057033415,0.064379831,0.046171171,0.019029844,0.044056732,0.04317268,0.050765451,0.052442496,0.061176279,0.015890653,0.016922383,-0.016129032,-0.038461538,0.121936275
1/31/2004,0.003910706,0.051703734,0.020126965,0.046053116,0.023210644,-0.008183202,-0.000872801,-0.004443652,0.045927348,0.004378889,-0.112378051,0.056425028,0.013589816,0.017325113,0.016211375,0.006639543,0.06603482,0.208051555,0.071165494,0.014571352,0.064309459,0.020738657,0.029480713,0.028208184,0.036637931,0.043193547,0.018476239,-0.021155556,0.022636949,0.027730573,-0.028169014,-0.019723866,0.016297663,-0.005488628,0.003266717,0.017372662,-0.019254395,-0.019254395,0.056729755,0.016141819,0.017139899,-0.127968977,0.01001907,0.013556621,0.017912406,0.042825591,0.019805437,0.026387625,0.017276423,0.018355577,-0.001727182,0.020919776,0.028215369,-0.025761124,-0.024615385,-0.09175314
2/29/2004,-0.02353514,0.059851777,0.047812758,0.005977917,-0.040487038,0.020211065,0.056183908,0.016794053,-0.026774786,0.001606241,0.04252655,0.04529205,0.006971956,0.023395179,0.02882073,0.016531477,0.060398145,-0.058285037,0.033063912,0.001762218,0.027471747,0.046146779,0.025117306,0.007019578,-0.023766774,0.062232384,0.015069119,-0.027787868,0.023911347,0.004133784,-0.038647343,-0.022132797,0.094099849,0.010672591,0.009138955,0.064162186,0.023117043,0.023117043,0.046477749,-0.00110526,-0.015203472,0.003520474,0.023953945,0.021481677,0.012177591,0.008265032,0.011873454,0.024723086,0.01220903,0.013898217,0.071359914,0.022871816,0.018449919,-0.040865385,-0.050473186,-0.125075165
3/31/2004,-0.067154255,-0.036427538,0.001865419,0.110528523,-0.030452477,-0.001535954,-0.004919032,-0.010967069,-0.032463449,0.003321879,0.04933274,-0.08703591,-0.020960038,-0.006798558,0.053542363,-0.029230401,0.010206871,-0.046611651,-0.008943923,-0.060103202,-0.029915298,-0.005539231,-0.011914378,-0.0415361,-0.025264992,-0.024479493,0.007443154,0.023164581,-0.026898836,-0.020883234,-0.035175879,-0.016460905,-0.011061947,-0.010473686,-0.021373933,0.029976101,-0.02370776,-0.02370776,-0.088110833,0.006682288,-0.021742679,0.095457903,0.06099211,-0.013942744,-0.014953149,0.008111893,-0.01316437,0.001613624,-0.016358936,-0.015086233,0.012452898,0.00340809,0.012289003,-0.032581454,-0.069767442,0.150515464
4/30/2004,-0.061653599,-0.006212124,-0.034167496,-0.088259364,-0.042121526,-0.015948262,0.013255173,0.042469495,-0.127142741,0.033337139,-0.242104371,-0.053587302,-0.012739971,-0.032226904,0.002195479,-0.00015169,-0.080018042,-0.136475335,-0.041175909,0.033657745,-0.81703843,0.016166831,-0.048470604,0.030158465,-0.040965291,0.006037751,-0.039132906,0.029213073,0.013530176,0.048085009,0.171875,0.10460251,0.045302013,-0.012933316,-0.012756693,-0.01849642,0.023713432,0.023713432,-0.058250215,-0.006594828,-0.025757607,-0.011966964,0.003960602,-0.024191324,-0.019207186,-0.051684708,-0.021770976,-0.042294255,-0.016790829,-0.015699034,0.026194527,-0.033584068,-0.033768227,0.17357513,0.296428571,0.02688172
5/31/2004,0.016141284,-0.01932635,-0.012934479,0.065179866,0.046545244,0.006603924,-0.007037389,0.023552195,0.019918094,-0.01778809,0.118301823,0.009392191,0.009882688,0.004216287,-0.033914807,-0.004124708,-0.013924299,0.02977404,-0.009345794,0.000120711,-0.000544959,-0.006283632,0.017039556,-0.003497523,0.03458631,-0.057044304,0.004731728,-0.032818875,-0.001265554,-0.005981036,0.035555556,0.013257576,0.066880685,0.004721753,-0.003630115,0.016143195,-0.01314119,-0.01314119,0.021374936,-0.015728728,0.04628361,0.09894234,-0.044671772,0.007034795,0.012790835,0.015148267,0.012951841,0.025627774,0.012083446,0.013721061,0.041103934,0.019561453,0.014513683,0.028697572,0.049586777,-0.098312973
6/30/2004,0.068024668,0.017485039,0.043159643,0.124975692,0.028278569,0.004627282,0.00300013,0.056384858,0.000821318,-0.000787402,-0.054969239,0.014173202,0.013094903,0.033588676,0.042663979,0.021185029,0,0.075149515,0.010255035,-0.018979512,-0.015734538,0.063637281,0.002921404,-0.003282311,0.027925133,0.034550568,0.012362291,0.015040352,0.017266046,-0.012841209,-0.008583691,-0.007476636,-0.070962889,0.037974897,0.024246083,-0.042608349,0.007538312,0.007538312,0.007173986,0.014547378,0.034387745,-0.044551382,0.055400454,0.018238259,0.0165332,0.040895333,0.018400856,0.03568782,0.017989078,0.019449842,-0.049965164,0.021842946,0.054626335,-0.008583691,0,-0.07483871
7/31/2004,-0.195800525,-0.075979923,-0.007585092,-0.007433016,-0.067925062,-0.039970976,-0.049462459,-0.001804198,-0.125193763,0.012270629,-0.015295861,-0.006094664,-0.029621265,-0.029943793,-0.039871124,-0.029817626,-0.043953858,-0.14481912,0.016553326,-0.031003937,-0.055159861,0.031148215,-0.023232961,-0.054483208,-0.059785784,-0.013448607,0.014080412,-0.005059631,-0.023008366,-0.013825912,-0.032467532,-0.020715631,0.182186235,-0.021518431,-0.028342731,0.016524335,-0.011424475,-0.011424475,-0.003884175,0.013469769,-0.076649699,-0.00698619,-0.04495285,-0.030265077,-0.036270536,-0.068011225,-0.038931958,-0.027093291,-0.034290523,-0.033100433,0.073790815,-0.047376129,-0.055474945,-0.025974026,-0.026246719,0.068340307
8/31/2004,0.026979983,0.02767872,-0.006393408,-0.034598862,-0.059738171,-0.001643061,0.017649473,0.010514928,-0.020012508,-0.012121886,0.114700349,0.05797412,0.003688121,-0.002085221,-0.024244966,0.008072731,0.017786561,-0.047954423,-0.003312231,0.024028695,0.04606751,-0.018369725,0.032193159,0.015207421,-0.042926678,0.019764238,0.03620725,0.011442063,-0.01448274,-0.005502374,-0.07606264,-0.05,-0.038356164,0.00712209,0.003373864,-0.019465883,0.010468831,0.010468831,0.050028477,0.01817831,-0.022643692,-0.169829843,-0.021542887,0.007975762,0.00320158,-0.006094796,0.002458503,0.016100723,0.002287333,0.004047411,-0.038669182,-0.003938504,-0.009610232,-0.082222222,-0.102425876,-0.001958225
9/30/2004,-0.09279661,0.057760203,0.031986109,0.048947685,0.025135924,0.028866726,-0.029174509,0.053515941,0.123165284,-0.01598559,0.11567578,0.016453211,-0.001177289,0.028808769,-0.024159574,-0.004900185,0.055697496,-0.003109834,0.038012605,-0.042900096,0.013772119,0.097972445,-0.010547201,-0.018546196,0.02640264,-0.022916116,0.006087197,-0.001795655,0.012889925,-0.037517053,-0.002421308,-0.010121457,0.178537512,0.010212878,-0.009204908,0.067010309,0.025003924,0.025003924,0.02099176,0.013916668,0.032191601,0.339180134,-0.02330129,0.017977385,0.011152795,0.045644517,0.013897349,0.029114596,0.009363906,0.01082935,0.142562333,0.028753772,0.051872159,0.002421308,0.015015015,-0.127534336
10/31/2004,0.153666511,-0.017242037,0.031104786,0.088511809,0.052706127,0.04046964,0.005539399,-0.018824433,-0.042234848,-0.028944057,0.009594606,-0.002973727,0.010304491,0.028068657,-0.005286344,-0.00301782,0.029235237,0.091789951,0.033355939,-0.016905787,0.073374931,0.003471333,0.002216359,-0.022426801,0.045806758,0.027695187,0.046399246,-0.023925166,0.018186513,-0.040081896,-0.02184466,-0.020449898,0.042707494,0.030632964,-0.005237955,0.015471994,0.011682856,0.011682856,-0.004982458,0.019290668,0.052366324,0.284032377,-0.004818188,0.01863856,0.014857469,0.018937411,0.015208765,0.023142852,0.014014248,0.015277879,0.049299736,0.015205664,0.018004115,-0.02173913,-0.023668639,0.21964018
